id_cliente,segmento_comprador,pais,ciudad
CUST01717,Primera vez,Colombia,Bogotá
CUST01718,Inversionista,Mexico,Ciudad de México
CUST01719,Alto patrimonio,Colombia,Bogotá
CUST01720,Primera vez,Colombia,Bogotá
CUST01721,Primera vez,Colombia,Bogotá
CUST01722,Primera vez,Colombia,Bogotá
CUST01723,Primera vez,Colombia,Bogotá
CUST01724,Primera vez,Colombia,Bogotá
CUST01725,Inversionista,Colombia,Bogotá
CUST01726,Primera vez,Colombia,Bogotá
CUST01727,Primera vez,Mexico,Ciudad de México
CUST01728,Alto patrimonio,Mexico,Ciudad de México
CUST01729,Inversionista,Colombia,Bogotá
CUST01730,Inversionista,Mexico,Ciudad de México
CUST01731,Primera vez,Mexico,Ciudad de México
CUST01732,Inversionista,Colombia,Bogotá
CUST01733,Primera vez,Mexico,Ciudad de México
CUST01734,Primera vez,Colombia,Bogotá
CUST01735,Primera vez,Colombia,Bogotá
CUST01736,Alto patrimonio,Colombia,Bogotá
CUST01737,Primera vez,Mexico,Ciudad de México
CUST01738,Primera vez,Mexico,Ciudad de México
CUST01739,Primera vez,Colombia,Bogotá
CUST01740,Primera vez,Colombia,Bogotá
CUST01741,Inversionista,Mexico,Ciudad de México
CUST01742,Inversionista,Colombia,Bogotá
CUST01743,Inversionista,Colombia,Bogotá
CUST01744,Primera vez,Mexico,Ciudad de México
CUST01745,Primera vez,Mexico,Ciudad de México
CUST01746,Primera vez,Mexico,Ciudad de México
CUST01747,Primera vez,Mexico,Ciudad de México
CUST01748,Primera vez,Mexico,Ciudad de México
CUST01749,Inversionista,Colombia,Bogotá
CUST01750,Primera vez,Colombia,Bogotá
CUST01751,Primera vez,Colombia,Bogotá
CUST01752,Primera vez,Mexico,Ciudad de México
CUST01753,Primera vez,Mexico,Ciudad de México
CUST01754,Primera vez,Colombia,Bogotá
CUST01755,Alto patrimonio,Mexico,Ciudad de México
CUST01756,Inversionista,Colombia,Bogotá
CUST01757,Alto patrimonio,Colombia,Bogotá
CUST01758,Primera vez,Mexico,Ciudad de México
CUST01759,Primera vez,Colombia,Bogotá
CUST01760,Primera vez,Mexico,Ciudad de México
CUST01761,Primera vez,Colombia,Bogotá
CUST01762,Inversionista,Mexico,Ciudad de México
CUST01763,Primera vez,Mexico,Ciudad de México
CUST01764,Primera vez,Colombia,Bogotá
CUST01765,Primera vez,Mexico,Ciudad de México
CUST01766,Primera vez,Colombia,Bogotá
CUST01767,Inversionista,Colombia,Bogotá
CUST01768,Primera vez,Colombia,Bogotá
CUST01769,Primera vez,Mexico,Ciudad de México
CUST01770,Primera vez,Colombia,Bogotá
CUST01771,Primera vez,Colombia,Bogotá
CUST01772,Inversionista,Colombia,Bogotá
CUST01773,Alto patrimonio,Colombia,Bogotá
CUST01774,Alto patrimonio,Mexico,Ciudad de México
CUST01775,Inversionista,Colombia,Bogotá
CUST01776,Primera vez,Colombia,Bogotá
CUST01777,Inversionista,Colombia,Bogotá
CUST01778,Primera vez,Colombia,Bogotá
CUST01779,Primera vez,Mexico,Ciudad de México
CUST01780,Inversionista,Colombia,Bogotá
CUST01781,Primera vez,Mexico,Ciudad de México
CUST01782,Alto patrimonio,Colombia,Bogotá
CUST01783,Primera vez,Colombia,Bogotá
CUST01784,Inversionista,Mexico,Ciudad de México
CUST01785,Inversionista,Colombia,Bogotá
CUST01786,Alto patrimonio,Mexico,Ciudad de México
CUST01787,Inversionista,Mexico,Ciudad de México
CUST01788,Inversionista,Colombia,Bogotá
CUST01789,Primera vez,Colombia,Bogotá
CUST01790,Primera vez,Mexico,Ciudad de México
CUST01791,Primera vez,Colombia,Bogotá
CUST01792,Inversionista,Colombia,Bogotá
CUST01793,Primera vez,Colombia,Bogotá
CUST01794,Inversionista,Colombia,Bogotá
CUST01795,Primera vez,Mexico,Ciudad de México
CUST01796,Primera vez,Colombia,Bogotá
CUST01797,Inversionista,Colombia,Bogotá
CUST01798,Primera vez,Mexico,Ciudad de México
CUST01799,Primera vez,Colombia,Bogotá
CUST01800,Primera vez,Colombia,Bogotá
CUST01801,Alto patrimonio,Mexico,Ciudad de México
CUST01802,Inversionista,Colombia,Bogotá
CUST01803,Primera vez,Mexico,Ciudad de México
CUST01804,Primera vez,Mexico,Ciudad de México
CUST01805,Primera vez,Colombia,Bogotá
CUST01806,Inversionista,Mexico,Ciudad de México
CUST01807,Inversionista,Colombia,Bogotá
CUST01808,Primera vez,Colombia,Bogotá
CUST01809,Primera vez,Mexico,Ciudad de México
CUST01810,Primera vez,Mexico,Ciudad de México
CUST01811,Inversionista,Colombia,Bogotá
CUST01812,Inversionista,Mexico,Ciudad de México
CUST01813,Primera vez,Mexico,Ciudad de México
CUST01814,Primera vez,Mexico,Ciudad de México
CUST01815,Primera vez,Colombia,Bogotá
CUST01816,Alto patrimonio,Colombia,Bogotá
CUST01817,Primera vez,Colombia,Bogotá
CUST01818,Inversionista,Mexico,Ciudad de México
CUST01819,Inversionista,Colombia,Bogotá
CUST01820,Primera vez,Mexico,Ciudad de México
CUST01821,Primera vez,Colombia,Bogotá
CUST01822,Primera vez,Colombia,Bogotá
CUST01823,Inversionista,Colombia,Bogotá
CUST01824,Inversionista,Mexico,Ciudad de México
CUST01825,Inversionista,Colombia,Bogotá
CUST01826,Primera vez,Mexico,Ciudad de México
CUST01827,Primera vez,Colombia,Bogotá
CUST01828,Alto patrimonio,Colombia,Bogotá
CUST01829,Inversionista,Colombia,Bogotá
CUST01830,Primera vez,Colombia,Bogotá
CUST01831,Alto patrimonio,Colombia,Bogotá
CUST01832,Inversionista,Colombia,Bogotá
CUST01833,Inversionista,Colombia,Bogotá
CUST01834,Inversionista,Colombia,Bogotá
CUST01835,Inversionista,Mexico,Ciudad de México
CUST01836,Inversionista,Mexico,Ciudad de México
CUST01837,Primera vez,Colombia,Bogotá
CUST01838,Primera vez,Mexico,Ciudad de México
CUST01839,Alto patrimonio,Mexico,Ciudad de México
CUST01840,Primera vez,Colombia,Bogotá
CUST01841,Primera vez,Mexico,Ciudad de México
CUST01842,Primera vez,Mexico,Ciudad de México
CUST01843,Primera vez,Colombia,Bogotá
CUST01844,Inversionista,Colombia,Bogotá
CUST01845,Alto patrimonio,Mexico,Ciudad de México
CUST01846,Primera vez,Mexico,Ciudad de México
CUST01847,Primera vez,Colombia,Bogotá
CUST01848,Primera vez,Colombia,Bogotá
CUST01849,Alto patrimonio,Colombia,Bogotá
CUST01850,Inversionista,Mexico,Ciudad de México
CUST01851,Primera vez,Mexico,Ciudad de México
CUST01852,Inversionista,Mexico,Ciudad de México
CUST01853,Alto patrimonio,Colombia,Bogotá
CUST01854,Inversionista,Mexico,Ciudad de México
CUST01855,Alto patrimonio,Mexico,Ciudad de México
CUST01856,Primera vez,Colombia,Bogotá
CUST01857,Inversionista,Colombia,Bogotá
CUST01858,Primera vez,Mexico,Ciudad de México
CUST01859,Inversionista,Mexico,Ciudad de México
CUST01860,Inversionista,Colombia,Bogotá
CUST01861,Inversionista,Mexico,Ciudad de México
CUST01862,Inversionista,Colombia,Bogotá
CUST01863,Primera vez,Mexico,Ciudad de México
CUST01864,Primera vez,Mexico,Ciudad de México
CUST01865,Alto patrimonio,Colombia,Bogotá
CUST01866,Alto patrimonio,Mexico,Ciudad de México
CUST01867,Primera vez,Mexico,Ciudad de México
CUST01868,Primera vez,Colombia,Bogotá
CUST01869,Primera vez,Mexico,Ciudad de México
CUST01870,Inversionista,Colombia,Bogotá
CUST01871,Inversionista,Colombia,Bogotá
CUST01872,Primera vez,Colombia,Bogotá
CUST01873,Primera vez,Colombia,Bogotá
CUST01874,Inversionista,Mexico,Ciudad de México
CUST01875,Inversionista,Colombia,Bogotá
CUST01876,Primera vez,Mexico,Ciudad de México
CUST01877,Inversionista,Mexico,Ciudad de México
CUST01878,Primera vez,Colombia,Bogotá
CUST01879,Primera vez,Mexico,Ciudad de México
CUST01880,Inversionista,Colombia,Bogotá
CUST01881,Inversionista,Colombia,Bogotá
CUST01882,Alto patrimonio,Colombia,Bogotá
CUST01883,Inversionista,Colombia,Bogotá
CUST01884,Inversionista,Colombia,Bogotá
CUST01885,Primera vez,Mexico,Ciudad de México
CUST01886,Primera vez,Colombia,Bogotá
CUST01887,Primera vez,Colombia,Bogotá
CUST01888,Primera vez,Mexico,Ciudad de México
CUST01889,Inversionista,Mexico,Ciudad de México
CUST01890,Alto patrimonio,Mexico,Ciudad de México
CUST01891,Primera vez,Colombia,Bogotá
CUST01892,Primera vez,Mexico,Ciudad de México
CUST01893,Inversionista,Mexico,Ciudad de México
CUST01894,Primera vez,Mexico,Ciudad de México
CUST01895,Inversionista,Mexico,Ciudad de México
CUST01896,Inversionista,Colombia,Bogotá
CUST01897,Inversionista,Colombia,Bogotá
CUST01898,Primera vez,Colombia,Bogotá
CUST01899,Primera vez,Colombia,Bogotá
CUST01900,Inversionista,Mexico,Ciudad de México
CUST01901,Inversionista,Colombia,Bogotá
CUST01902,Primera vez,Mexico,Ciudad de México
CUST01903,Inversionista,Mexico,Ciudad de México
CUST01904,Primera vez,Colombia,Bogotá
CUST01905,Inversionista,Colombia,Bogotá
CUST01906,Primera vez,Mexico,Ciudad de México
CUST01907,Alto patrimonio,Mexico,Ciudad de México
CUST01908,Primera vez,Colombia,Bogotá
CUST01909,Primera vez,Colombia,Bogotá
CUST01910,Primera vez,Mexico,Ciudad de México
CUST01911,Primera vez,Mexico,Ciudad de México
CUST01912,Alto patrimonio,Colombia,Bogotá
CUST01913,Alto patrimonio,Mexico,Ciudad de México
CUST01914,Primera vez,Colombia,Bogotá
CUST01915,Primera vez,Colombia,Bogotá
CUST01916,Inversionista,Colombia,Bogotá
CUST01917,Alto patrimonio,Colombia,Bogotá
CUST01918,Inversionista,Colombia,Bogotá
CUST01919,Primera vez,Colombia,Bogotá
CUST01920,Primera vez,Colombia,Bogotá
CUST01921,Inversionista,Colombia,Bogotá
CUST01922,Primera vez,Colombia,Bogotá
CUST01923,Inversionista,Mexico,Ciudad de México
CUST01924,Primera vez,Colombia,Bogotá
CUST01925,Inversionista,Colombia,Bogotá
CUST01926,Primera vez,Mexico,Ciudad de México
CUST01927,Inversionista,Mexico,Ciudad de México
CUST01928,Primera vez,Colombia,Bogotá
CUST01929,Inversionista,Mexico,Ciudad de México
CUST01930,Primera vez,Mexico,Ciudad de México
CUST01931,Inversionista,Mexico,Ciudad de México
CUST01932,Inversionista,Colombia,Bogotá
CUST01933,Inversionista,Mexico,Ciudad de México
CUST01934,Inversionista,Colombia,Bogotá
CUST01935,Inversionista,Mexico,Ciudad de México
CUST01936,Inversionista,Mexico,Ciudad de México
CUST01937,Primera vez,Colombia,Bogotá
CUST01938,Inversionista,Mexico,Ciudad de México
CUST01939,Primera vez,Colombia,Bogotá
CUST01940,Primera vez,Mexico,Ciudad de México
CUST01941,Primera vez,Colombia,Bogotá
CUST01942,Primera vez,Colombia,Bogotá
CUST01943,Inversionista,Colombia,Bogotá
CUST01944,Inversionista,Mexico,Ciudad de México
CUST01945,Inversionista,Colombia,Bogotá
CUST01946,Primera vez,Colombia,Bogotá
CUST01947,Primera vez,Colombia,Bogotá
CUST01948,Primera vez,Mexico,Ciudad de México
CUST01949,Primera vez,Mexico,Ciudad de México
CUST01950,Primera vez,Colombia,Bogotá
CUST01951,Primera vez,Colombia,Bogotá
CUST01952,Primera vez,Colombia,Bogotá
CUST01953,Inversionista,Colombia,Bogotá
CUST01954,Inversionista,Colombia,Bogotá
CUST01955,Alto patrimonio,Mexico,Ciudad de México
CUST01956,Alto patrimonio,Colombia,Bogotá
CUST01957,Inversionista,Colombia,Bogotá
CUST01958,Primera vez,Colombia,Bogotá
CUST01959,Inversionista,Mexico,Ciudad de México
CUST01960,Inversionista,Mexico,Ciudad de México
CUST01961,Primera vez,Mexico,Ciudad de México
CUST01962,Primera vez,Colombia,Bogotá
CUST01963,Inversionista,Colombia,Bogotá
CUST01964,Primera vez,Colombia,Bogotá
CUST01965,Inversionista,Colombia,Bogotá
CUST01966,Inversionista,Colombia,Bogotá
CUST01967,Primera vez,Mexico,Ciudad de México
CUST01968,Primera vez,Mexico,Ciudad de México
CUST01969,Primera vez,Mexico,Ciudad de México
CUST01970,Primera vez,Colombia,Bogotá
CUST01971,Primera vez,Mexico,Ciudad de México
CUST01972,Inversionista,Colombia,Bogotá
CUST01973,Primera vez,Colombia,Bogotá
CUST01974,Primera vez,Mexico,Ciudad de México
CUST01975,Primera vez,Colombia,Bogotá
CUST01976,Alto patrimonio,Colombia,Bogotá
CUST01977,Primera vez,Colombia,Bogotá
CUST01978,Primera vez,Mexico,Ciudad de México
CUST01979,Alto patrimonio,Mexico,Ciudad de México
CUST01980,Inversionista,Colombia,Bogotá
CUST01981,Primera vez,Mexico,Ciudad de México
CUST01982,Inversionista,Colombia,Bogotá
CUST01983,Primera vez,Colombia,Bogotá
CUST01984,Primera vez,Mexico,Ciudad de México
CUST01985,Primera vez,Mexico,Ciudad de México
CUST01986,Primera vez,Mexico,Ciudad de México
CUST01987,Inversionista,Colombia,Bogotá
CUST01988,Primera vez,Mexico,Ciudad de México
CUST01989,Primera vez,Mexico,Ciudad de México
CUST01990,Inversionista,Mexico,Ciudad de México
CUST01991,Inversionista,Colombia,Bogotá
CUST01992,Primera vez,Mexico,Ciudad de México
CUST01993,Inversionista,Mexico,Ciudad de México
CUST01994,Primera vez,Colombia,Bogotá
CUST01995,Inversionista,Colombia,Bogotá
CUST01996,Inversionista,Colombia,Bogotá
CUST01997,Alto patrimonio,Mexico,Ciudad de México
CUST01998,Primera vez,Mexico,Ciudad de México
CUST01999,Primera vez,Mexico,Ciudad de México
CUST02000,Primera vez,Mexico,Ciudad de México
CUST02001,Primera vez,Colombia,Bogotá
CUST02002,Primera vez,Colombia,Bogotá
CUST02003,Alto patrimonio,Colombia,Bogotá
CUST02004,Primera vez,Colombia,Bogotá
CUST02005,Primera vez,Colombia,Bogotá
CUST02006,Inversionista,Colombia,Bogotá
CUST02007,Primera vez,Colombia,Bogotá
CUST02008,Inversionista,Colombia,Bogotá
CUST02009,Primera vez,Colombia,Bogotá
CUST02010,Primera vez,Colombia,Bogotá
CUST02011,Primera vez,Colombia,Bogotá
CUST02012,Primera vez,Mexico,Ciudad de México
CUST02013,Alto patrimonio,Mexico,Ciudad de México
CUST02014,Primera vez,Mexico,Ciudad de México
CUST02015,Primera vez,Colombia,Bogotá
CUST02016,Primera vez,Mexico,Ciudad de México
CUST02017,Primera vez,Mexico,Ciudad de México
CUST02018,Alto patrimonio,Mexico,Ciudad de México
CUST02019,Primera vez,Colombia,Bogotá
CUST02020,Inversionista,Mexico,Ciudad de México
CUST02021,Alto patrimonio,Mexico,Ciudad de México
CUST02022,Inversionista,Mexico,Ciudad de México
CUST02023,Alto patrimonio,Mexico,Ciudad de México
CUST02024,Primera vez,Colombia,Bogotá
CUST02025,Primera vez,Mexico,Ciudad de México
CUST02026,Primera vez,Colombia,Bogotá
CUST02027,Inversionista,Mexico,Ciudad de México
CUST02028,Alto patrimonio,Colombia,Bogotá
CUST02029,Primera vez,Colombia,Bogotá
CUST02030,Inversionista,Colombia,Bogotá
CUST02031,Primera vez,Mexico,Ciudad de México
CUST02032,Inversionista,Colombia,Bogotá
CUST02033,Primera vez,Mexico,Ciudad de México
CUST02034,Alto patrimonio,Mexico,Ciudad de México
CUST02035,Inversionista,Colombia,Bogotá
CUST02036,Primera vez,Colombia,Bogotá
CUST02037,Primera vez,Colombia,Bogotá
CUST02038,Primera vez,Mexico,Ciudad de México
CUST02039,Primera vez,Mexico,Ciudad de México
CUST02040,Primera vez,Colombia,Bogotá
CUST02041,Alto patrimonio,Colombia,Bogotá
CUST02042,Inversionista,Mexico,Ciudad de México
CUST02043,Primera vez,Mexico,Ciudad de México
CUST02044,Primera vez,Mexico,Ciudad de México
CUST02045,Alto patrimonio,Mexico,Ciudad de México
CUST02046,Inversionista,Colombia,Bogotá
CUST02047,Primera vez,Colombia,Bogotá
CUST02048,Inversionista,Colombia,Bogotá
CUST02049,Primera vez,Colombia,Bogotá
CUST02050,Primera vez,Colombia,Bogotá
CUST02051,Primera vez,Colombia,Bogotá
CUST02052,Primera vez,Colombia,Bogotá
CUST02053,Primera vez,Mexico,Ciudad de México
CUST02054,Alto patrimonio,Mexico,Ciudad de México
CUST02055,Inversionista,Mexico,Ciudad de México
CUST02056,Inversionista,Mexico,Ciudad de México
CUST02057,Primera vez,Colombia,Bogotá
CUST02058,Primera vez,Mexico,Ciudad de México
CUST02059,Inversionista,Colombia,Bogotá
CUST02060,Primera vez,Mexico,Ciudad de México
CUST02061,Primera vez,Colombia,Bogotá
CUST02062,Primera vez,Mexico,Ciudad de México
CUST02063,Inversionista,Colombia,Bogotá
CUST02064,Primera vez,Colombia,Bogotá
CUST02065,Primera vez,Mexico,Ciudad de México
CUST02066,Inversionista,Colombia,Bogotá
CUST02067,Primera vez,Mexico,Ciudad de México
CUST02068,Primera vez,Mexico,Ciudad de México
CUST02069,Primera vez,Mexico,Ciudad de México
CUST02070,Primera vez,Mexico,Ciudad de México
CUST02071,Inversionista,Mexico,Ciudad de México
CUST02072,Primera vez,Colombia,Bogotá
CUST02073,Primera vez,Mexico,Ciudad de México
CUST02074,Alto patrimonio,Mexico,Ciudad de México
CUST02075,Alto patrimonio,Mexico,Ciudad de México
CUST02076,Alto patrimonio,Colombia,Bogotá
CUST02077,Primera vez,Mexico,Ciudad de México
CUST02078,Primera vez,Mexico,Ciudad de México
CUST02079,Alto patrimonio,Mexico,Ciudad de México
CUST02080,Inversionista,Colombia,Bogotá
CUST02081,Primera vez,Colombia,Bogotá
CUST02082,Primera vez,Colombia,Bogotá
CUST02083,Primera vez,Mexico,Ciudad de México
CUST02084,Alto patrimonio,Mexico,Ciudad de México
CUST02085,Primera vez,Colombia,Bogotá
CUST02086,Primera vez,Colombia,Bogotá
CUST02087,Primera vez,Colombia,Bogotá
CUST02088,Inversionista,Colombia,Bogotá
CUST02089,Inversionista,Mexico,Ciudad de México
CUST02090,Primera vez,Mexico,Ciudad de México
CUST02091,Inversionista,Colombia,Bogotá
CUST02092,Alto patrimonio,Mexico,Ciudad de México
CUST02093,Primera vez,Colombia,Bogotá
CUST02094,Primera vez,Mexico,Ciudad de México
CUST02095,Primera vez,Colombia,Bogotá
CUST02096,Inversionista,Colombia,Bogotá
CUST02097,Inversionista,Colombia,Bogotá
CUST02098,Inversionista,Mexico,Ciudad de México
CUST02099,Inversionista,Mexico,Ciudad de México
CUST02100,Primera vez,Mexico,Ciudad de México
CUST02101,Alto patrimonio,Colombia,Bogotá
CUST02102,Primera vez,Colombia,Bogotá
CUST02103,Primera vez,Colombia,Bogotá
CUST02104,Inversionista,Mexico,Ciudad de México
CUST02105,Inversionista,Colombia,Bogotá
CUST02106,Primera vez,Mexico,Ciudad de México
CUST02107,Alto patrimonio,Mexico,Ciudad de México
CUST02108,Alto patrimonio,Mexico,Ciudad de México
CUST02109,Primera vez,Colombia,Bogotá
CUST02110,Alto patrimonio,Colombia,Bogotá
CUST02111,Primera vez,Colombia,Bogotá
CUST02112,Primera vez,Mexico,Ciudad de México
CUST02113,Primera vez,Mexico,Ciudad de México
CUST02114,Alto patrimonio,Colombia,Bogotá
CUST02115,Inversionista,Colombia,Bogotá
CUST02116,Primera vez,Mexico,Ciudad de México
CUST02117,Primera vez,Mexico,Ciudad de México
CUST02118,Inversionista,Colombia,Bogotá
CUST02119,Primera vez,Mexico,Ciudad de México
CUST02120,Alto patrimonio,Colombia,Bogotá
CUST02121,Inversionista,Colombia,Bogotá
CUST02122,Primera vez,Mexico,Ciudad de México
CUST02123,Alto patrimonio,Mexico,Ciudad de México
CUST02124,Primera vez,Mexico,Ciudad de México
CUST02125,Alto patrimonio,Colombia,Bogotá
CUST02126,Inversionista,Mexico,Ciudad de México
CUST02127,Inversionista,Colombia,Bogotá
CUST02128,Primera vez,Colombia,Bogotá
CUST02129,Alto patrimonio,Mexico,Ciudad de México
CUST02130,Primera vez,Colombia,Bogotá
CUST02131,Primera vez,Mexico,Ciudad de México
CUST02132,Primera vez,Mexico,Ciudad de México
CUST02133,Inversionista,Colombia,Bogotá
CUST02134,Primera vez,Colombia,Bogotá
CUST02135,Inversionista,Colombia,Bogotá
CUST02136,Alto patrimonio,Colombia,Bogotá
CUST02137,Primera vez,Mexico,Ciudad de México
CUST02138,Inversionista,Mexico,Ciudad de México
CUST02139,Primera vez,Colombia,Bogotá
CUST02140,Alto patrimonio,Colombia,Bogotá
CUST02141,Inversionista,Mexico,Ciudad de México
CUST02142,Primera vez,Mexico,Ciudad de México
CUST02143,Inversionista,Colombia,Bogotá
CUST02144,Primera vez,Colombia,Bogotá
CUST02145,Primera vez,Mexico,Ciudad de México
CUST02146,Inversionista,Colombia,Bogotá
CUST02147,Primera vez,Colombia,Bogotá
CUST02148,Primera vez,Mexico,Ciudad de México
CUST02149,Primera vez,Mexico,Ciudad de México
CUST02150,Inversionista,Mexico,Ciudad de México
CUST02151,Primera vez,Mexico,Ciudad de México
CUST02152,Primera vez,Mexico,Ciudad de México
CUST02153,Inversionista,Colombia,Bogotá
CUST02154,Inversionista,Colombia,Bogotá
CUST02155,Primera vez,Colombia,Bogotá
CUST02156,Primera vez,Colombia,Bogotá
CUST02157,Primera vez,Mexico,Ciudad de México
CUST02158,Primera vez,Mexico,Ciudad de México
CUST02159,Primera vez,Mexico,Ciudad de México
CUST02160,Inversionista,Mexico,Ciudad de México
CUST02161,Inversionista,Colombia,Bogotá
CUST02162,Inversionista,Colombia,Bogotá
CUST02163,Primera vez,Mexico,Ciudad de México
CUST02164,Inversionista,Mexico,Ciudad de México
CUST02165,Primera vez,Mexico,Ciudad de México
CUST02166,Alto patrimonio,Mexico,Ciudad de México
CUST02167,Inversionista,Mexico,Ciudad de México
CUST02168,Primera vez,Mexico,Ciudad de México
CUST02169,Inversionista,Colombia,Bogotá
CUST02170,Primera vez,Mexico,Ciudad de México
CUST02171,Inversionista,Mexico,Ciudad de México
CUST02172,Primera vez,Colombia,Bogotá
CUST02173,Primera vez,Mexico,Ciudad de México
CUST02174,Alto patrimonio,Colombia,Bogotá
CUST02175,Primera vez,Mexico,Ciudad de México
CUST02176,Inversionista,Colombia,Bogotá
CUST02177,Primera vez,Mexico,Ciudad de México
CUST02178,Inversionista,Colombia,Bogotá
CUST02179,Inversionista,Mexico,Ciudad de México
CUST02180,Primera vez,Colombia,Bogotá
CUST02181,Primera vez,Colombia,Bogotá
CUST02182,Primera vez,Colombia,Bogotá
CUST02183,Primera vez,Mexico,Ciudad de México
CUST02184,Primera vez,Colombia,Bogotá
CUST02185,Inversionista,Colombia,Bogotá
CUST02186,Alto patrimonio,Mexico,Ciudad de México
CUST02187,Alto patrimonio,Colombia,Bogotá
CUST02188,Inversionista,Mexico,Ciudad de México
CUST02189,Inversionista,Colombia,Bogotá
CUST02190,Inversionista,Mexico,Ciudad de México
CUST02191,Primera vez,Colombia,Bogotá
CUST02192,Alto patrimonio,Colombia,Bogotá
CUST02193,Inversionista,Mexico,Ciudad de México
CUST02194,Inversionista,Mexico,Ciudad de México
CUST02195,Primera vez,Mexico,Ciudad de México
CUST02196,Primera vez,Colombia,Bogotá
CUST02197,Primera vez,Colombia,Bogotá
CUST02198,Alto patrimonio,Colombia,Bogotá
CUST02199,Primera vez,Mexico,Ciudad de México
CUST02200,Primera vez,Colombia,Bogotá
CUST02201,Alto patrimonio,Colombia,Bogotá
CUST02202,Primera vez,Colombia,Bogotá
CUST02203,Primera vez,Mexico,Ciudad de México
CUST02204,Primera vez,Colombia,Bogotá
CUST02205,Inversionista,Mexico,Ciudad de México
CUST02206,Alto patrimonio,Colombia,Bogotá
CUST02207,Primera vez,Mexico,Ciudad de México
CUST02208,Alto patrimonio,Colombia,Bogotá
CUST02209,Primera vez,Mexico,Ciudad de México
CUST02210,Alto patrimonio,Mexico,Ciudad de México
CUST02211,Inversionista,Colombia,Bogotá
CUST02212,Inversionista,Mexico,Ciudad de México
CUST02213,Primera vez,Colombia,Bogotá
CUST02214,Alto patrimonio,Mexico,Ciudad de México
CUST02215,Inversionista,Mexico,Ciudad de México
CUST02216,Primera vez,Colombia,Bogotá
CUST02217,Inversionista,Colombia,Bogotá
CUST02218,Primera vez,Colombia,Bogotá
CUST02219,Alto patrimonio,Colombia,Bogotá
CUST02220,Primera vez,Colombia,Bogotá
CUST02221,Inversionista,Colombia,Bogotá
CUST02222,Primera vez,Colombia,Bogotá
CUST02223,Primera vez,Mexico,Ciudad de México
CUST02224,Primera vez,Colombia,Bogotá
CUST02225,Primera vez,Colombia,Bogotá
CUST02226,Primera vez,Mexico,Ciudad de México
CUST02227,Primera vez,Colombia,Bogotá
CUST02228,Inversionista,Colombia,Bogotá
CUST02229,Primera vez,Colombia,Bogotá
CUST02230,Primera vez,Mexico,Ciudad de México
CUST02231,Inversionista,Mexico,Ciudad de México
CUST02232,Primera vez,Colombia,Bogotá
CUST02233,Alto patrimonio,Mexico,Ciudad de México
CUST02234,Alto patrimonio,Mexico,Ciudad de México
CUST02235,Inversionista,Mexico,Ciudad de México
CUST02236,Inversionista,Mexico,Ciudad de México
CUST02237,Alto patrimonio,Mexico,Ciudad de México
CUST02238,Primera vez,Colombia,Bogotá
CUST02239,Primera vez,Colombia,Bogotá
CUST02240,Primera vez,Colombia,Bogotá
CUST02241,Inversionista,Mexico,Ciudad de México
CUST02242,Primera vez,Mexico,Ciudad de México
CUST02243,Inversionista,Mexico,Ciudad de México
CUST02244,Alto patrimonio,Mexico,Ciudad de México
CUST02245,Alto patrimonio,Colombia,Bogotá
CUST02246,Primera vez,Mexico,Ciudad de México
CUST02247,Primera vez,Mexico,Ciudad de México
CUST02248,Inversionista,Mexico,Ciudad de México
CUST02249,Inversionista,Mexico,Ciudad de México
CUST02250,Primera vez,Mexico,Ciudad de México
CUST02251,Primera vez,Colombia,Bogotá
CUST02252,Alto patrimonio,Mexico,Ciudad de México
CUST02253,Inversionista,Colombia,Bogotá
CUST02254,Inversionista,Mexico,Ciudad de México
CUST02255,Alto patrimonio,Mexico,Ciudad de México
CUST02256,Inversionista,Colombia,Bogotá
CUST02257,Primera vez,Mexico,Ciudad de México
CUST02258,Primera vez,Colombia,Bogotá
CUST02259,Primera vez,Colombia,Bogotá
CUST02260,Primera vez,Colombia,Bogotá
CUST02261,Inversionista,Mexico,Ciudad de México
CUST02262,Inversionista,Mexico,Ciudad de México
CUST02263,Alto patrimonio,Mexico,Ciudad de México
CUST02264,Primera vez,Colombia,Bogotá
CUST02265,Inversionista,Mexico,Ciudad de México
CUST02266,Inversionista,Mexico,Ciudad de México
CUST02267,Inversionista,Colombia,Bogotá
CUST02268,Inversionista,Colombia,Bogotá
CUST02269,Primera vez,Colombia,Bogotá
CUST02270,Primera vez,Mexico,Ciudad de México
CUST02271,Primera vez,Mexico,Ciudad de México
CUST02272,Primera vez,Mexico,Ciudad de México
CUST02273,Primera vez,Colombia,Bogotá
CUST02274,Inversionista,Mexico,Ciudad de México
CUST02275,Alto patrimonio,Colombia,Bogotá
CUST02276,Inversionista,Colombia,Bogotá
CUST02277,Inversionista,Mexico,Ciudad de México
CUST02278,Primera vez,Colombia,Bogotá
CUST02279,Inversionista,Mexico,Ciudad de México
CUST02280,Primera vez,Colombia,Bogotá
CUST02281,Primera vez,Mexico,Ciudad de México
CUST02282,Primera vez,Colombia,Bogotá
CUST02283,Primera vez,Mexico,Ciudad de México
CUST02284,Primera vez,Colombia,Bogotá
CUST02285,Primera vez,Colombia,Bogotá
CUST02286,Primera vez,Mexico,Ciudad de México
CUST02287,Alto patrimonio,Colombia,Bogotá
CUST02288,Primera vez,Mexico,Ciudad de México
CUST02289,Primera vez,Mexico,Ciudad de México
